id,stock,available,title,packaging,brand,product_price,crossed_out_price,unit_price,kilo_litre_price,category
72001,2,True,Ravioli tofu basilic repas express,le sachet de 267g,Céréal Bio,2.51,,9.4,,Épicerie salée Bio
73558,2,True,Pur jus de citron vert BIO,la bouteille de 25 cl,Jardin Bio étic,2.58,,10.32,,Épicerie salée Bio
114009,13,True,Riz BIO,le paquet de 500 g,"St Eloi Bio, une marque Intermarché",2.31,,4.62,,Épicerie salée Bio
99019,5,True,Soupe mouliné de légumes BIO,Les 2 briques de 30cl - 60cl,Liebig,3.03,,5.05,,Épicerie salée Bio
106924,4,True,Sauce provençale BIO,le pot de 190g,"Fiorini Bio, une marque Intermarché",1.09,,5.74,,Épicerie salée Bio
116886,10,True,La Mayonnaise aux œufs frais BIO,le pot de 260g,Bénédicta,3.96,,15.23,,Épicerie salée Bio
125256,7,True,Noix de cajou grillées et salées BIO,le sachet de 100 g,"Bouton d'Or Bio, une marque Intermarché",2.68,,26.8,,Épicerie salée Bio
124601,1,True,Sel marin plantes et légumes frais BIO,la boite 275 g,Herbamare,4.58,,16.65,,Épicerie salée Bio
45083,2,True,Velouté tomates basilic BIO,la brique de 1 l,"St Eloi Bio, une marque Intermarché",2.54,,2.54,,Épicerie salée Bio
198294,5,True,Soupe velouté de potiron BIO,Les 2 briques de 30cl - 60cl,Liebig,3.86,,6.43,,Épicerie salée Bio
42106,11,True,Moutarde de Dijon BIO,le pot de 200 g,"Bouton d'Or Bio, une marque Intermarché",1.88,,9.4,,Épicerie salée Bio
98371,5,True,Sauce Provençale Bio,Le pot de 400g,Panzani,3.12,,7.8,,Épicerie salée Bio
112336,13,True,4 huiles vierges végétales BIO,la bouteille de 75 cl,"Bouton d'Or Bio, une marque Intermarché",5.02,,6.69,,Épicerie salée Bio
38226,12,True,Cappelletti chèvre tofu epinards repas express,le sachet de 220g,Céréal Bio,2.49,,11.32,,Épicerie salée Bio
113867,1,True,étic - Quinotto légumes verts parmesan BIO,le sachet de 220 g,Jardin Bio étic,2.93,,13.32,,Épicerie salée Bio
101095,3,True,Mouliné de légumes variés du potager BIO,la brique de 1 l,Knorr,4.15,,4.15,,Épicerie salée Bio
146980,4,True,Soupe velouté de légumes du soleil BIO,Les 2 briques de 30cl - 60cl,Liebig,4.0,,6.67,,Épicerie salée Bio
42839,5,True,étic - Lentilles façon petit salé BIO,le sachet de 250 g,Jardin Bio étic,2.7,,10.8,,Épicerie salée Bio
24316,4,True,étic - Quinoa poulet et sésame BIO,le sachet de 250 g,Jardin Bio étic,2.92,,11.68,,Épicerie salée Bio
111543,1,True,Olives vertes dénoyautées biologique,le bocal de 130g,Tramier,4.02,,30.92,,Apéritifs et Chips Bio
125256,7,True,Noix de cajou grillées et salées BIO,le sachet de 100 g,"Bouton d'Or Bio, une marque Intermarché",2.68,,26.8,,Apéritifs et Chips Bio
90021,11,True,Crackers emmental et graines de courge BIO,le paquet de 200 g,"Regain Bio, une marque Intermarché",3.3,,16.5,,Apéritifs et Chips Bio
120885,6,True,Tortilla nature BIO,le paquet de 150 g,"Bouton d'Or Bio, une marque Intermarché",2.18,,14.53,,Apéritifs et Chips Bio
83397,1,True,Gressins au sésame BIO,la boite de 125 g,"Bouton d'Or Bio, une marque Intermarché",1.88,,15.04,,Apéritifs et Chips Bio
124873,5,True,Mini Crackers emmental graines de courge BIO,le sachet de 110 g,"Bouton d'Or Bio, une marque Intermarché",2.67,,24.27,,Apéritifs et Chips Bio
136521,6,True,Snacks de quinoa herbes de Provence BIO,le sachet de 75 g,"Bouton d'Or Bio, une marque Intermarché",2.43,,32.4,,Apéritifs et Chips Bio
136522,9,True,Snacks de quinoa paprika BIO,le sachet de 75 g,"Bouton d'Or Bio, une marque Intermarché",2.43,,32.4,,Apéritifs et Chips Bio
130456,10,True,Pistaches grillés et salées BIO,le sachet de 100 g,"Bouton d'Or Bio, une marque Intermarché",3.32,,33.2,,Apéritifs et Chips Bio
130457,20,True,Cacahuètes grillées et salées BIO,le sachet de 100 g,"Bouton d'Or Bio, une marque Intermarché",1.24,,12.4,,Apéritifs et Chips Bio
196548,6,True,Crackers muesli et cranberries BIO,Le sachet de 8 crackers - 200g ,"Regain, une marque Intermarché",3.77,,18.85,,Apéritifs et Chips Bio
129140,21,True,Mini Crackers - Tomate Emmental Mozzarella BIO,la boite de 110 g,"Bouton d'Or Bio, une marque Intermarché",4.34,,39.45,,Apéritifs et Chips Bio
196547,8,True,Crackers tomate mozzarella BIO,Le sachet de 8 crackers - 200g ,"Regain Bio, une marque Intermarché",4.63,,23.15,,Apéritifs et Chips Bio
42698,7,True,Chips BIO,le sachet de 100 g,Brets,2.78,,27.8,,Apéritifs et Chips Bio
198791,8,True,Chips de pomme de terre nature BIO,Le sachet de 125g,Jardin Bio étic,3.24,,25.92,,Apéritifs et Chips Bio
198792,1,True,Biscuits apéritif aux cacahuètes BIO,Le sachet de 85g,Jardin Bio étic,2.43,,28.59,,Apéritifs et Chips Bio
198793,1,True,Biscuits apéritif oignons herbes BIO,Le sachet de 85g,Jardin Bio étic,2.53,,29.76,,Apéritifs et Chips Bio
216263,8,True,Petits sablés apéro comté sésame BIO,le sachet de 100g,Jardin bio,3.3,,33.0,,Apéritifs et Chips Bio
209901,8,True,Sablés apéritif parmesan BIO,le paquet de 90g,Aline & Olivier,3.34,,37.11,,Apéritifs et Chips Bio
52842,17,True,Spaghetti BIO,le paquet de 500 g,"Fiorini Bio, une marque Intermarché",0.86,,1.72,,"Pâtes, Riz, Purées et Féculents Bio"
52841,14,True,Coquillettes BIO,le paquet de 500 g,"Fiorini Bio, une marque Intermarché",0.86,,1.72,,"Pâtes, Riz, Purées et Féculents Bio"
135923,7,True,Sauce pesto au basilic BIO,le pot de 190g,"Fiorini Bio, une marque Intermarché",1.89,,9.95,,"Pâtes, Riz, Purées et Féculents Bio"
65518,19,True,Riz long basmati BIO,le paquet de 500 g,"St Eloi Bio, une marque Intermarché",1.5,,3.0,,"Pâtes, Riz, Purées et Féculents Bio"
134253,8,True,étic - Concassé de tomate au jus BIO,la boite de 400 g,Jardin Bio étic,1.86,,4.65,,"Pâtes, Riz, Purées et Féculents Bio"
110316,6,True,Pulpe de tomate en morceaux BIO,les 2 boites de 400 g,Mutti,3.19,,3.99,,"Pâtes, Riz, Purées et Féculents Bio"
43896,10,True,Riz long Thaï BIO,le paquet de 500 g,"St Eloi Bio, une marque Intermarché",2.94,,5.88,,"Pâtes, Riz, Purées et Féculents Bio"
65471,5,True,Quinoa repas express,le sachet de 220g,Céréal Bio,2.63,,11.95,,"Pâtes, Riz, Purées et Féculents Bio"
58224,6,True,Riz demi-complet BIO,le sachet de 500 g,"St Eloi Bio, une marque Intermarché",2.84,,5.68,,"Pâtes, Riz, Purées et Féculents Bio"
25129,3,True,étic - Sauce tomate basilic BIO,le pot de 200 g,Jardin Bio étic,1.93,,9.65,,"Pâtes, Riz, Purées et Féculents Bio"
81173,1,True,Tire-bouchons semi-complets BIO,le paquet de 500 g,Jardin Bio étic,2.3,,4.6,,"Pâtes, Riz, Purées et Féculents Bio"
114006,1,True,Quinoa blond BIO,le paquet de 500 g,"St Eloi Bio, une marque Intermarché",3.86,,7.72,,"Pâtes, Riz, Purées et Féculents Bio"
155508,6,True,étic - Coulis de tomate BIO,les 3 briques de 200 g,Jardin Bio étic,3.51,,5.85,,"Pâtes, Riz, Purées et Féculents Bio"
65517,11,True,Couscous semi-complet BIO,le paquet de 500g,"St Eloi Bio, une marque Intermarché",2.25,,4.5,,"Pâtes, Riz, Purées et Féculents Bio"
124996,10,True,Purée de pommes de terre BIO,les 2 sachets de 125 g,"St Eloi Bio, une marque Intermarché",2.75,,11.0,,"Pâtes, Riz, Purées et Féculents Bio"
111663,14,True,Sauce Bolognaise Bio,le pot de 390g,Panzani,4.46,,11.44,,"Pâtes, Riz, Purées et Féculents Bio"
1815,1,True,étic - Spaghetti au quinoa ail persil BIO,le paquet de 500 g,Jardin Bio étic,2.75,,5.5,,"Pâtes, Riz, Purées et Féculents Bio"
86606,1,True,Pâtes coquillettes BIO,le paquet de 500g,Barilla,2.27,,4.54,,"Pâtes, Riz, Purées et Féculents Bio"
75000,7,True,Pulpe de tomate BIO,la brique de 500 g,Jardin Bio étic,3.0,,6.0,,"Pâtes, Riz, Purées et Féculents Bio"
87103,7,True,Pâtes penne rigate BIO,le paquet de 500g,Barilla,2.29,,4.58,,"Pâtes, Riz, Purées et Féculents Bio"
24324,5,True,étic - Coulis de tomate BIO,la brique de 500 g,Jardin Bio étic,2.19,,4.38,,"Pâtes, Riz, Purées et Féculents Bio"
128460,33,True,Sauce tomates et petits légumes Bio en tube,le tube de 180g,Panzani,2.61,,14.5,,"Pâtes, Riz, Purées et Féculents Bio"
82638,14,True,Tagliatelles à l'ancienne BIO,le paquet de 250 g,"Fiorini Bio, une marque Intermarché",1.95,,7.8,,"Pâtes, Riz, Purées et Féculents Bio"
148706,1,True,Double concentré de tomates Bio,le tube de 185g,Mutti,2.24,,12.11,,"Pâtes, Riz, Purées et Féculents Bio"
114009,13,True,Riz BIO,le paquet de 500 g,"St Eloi Bio, une marque Intermarché",2.31,,4.62,,"Pâtes, Riz, Purées et Féculents Bio"
106924,4,True,Sauce provençale BIO,le pot de 190g,"Fiorini Bio, une marque Intermarché",1.09,,5.74,,"Pâtes, Riz, Purées et Féculents Bio"
98371,5,True,Sauce Provençale Bio,Le pot de 400g,Panzani,3.12,,7.8,,"Pâtes, Riz, Purées et Féculents Bio"
147094,8,True,Pad thai repas express,le sachet de 220g,Céréal Bio,3.59,,16.32,,"Pâtes, Riz, Purées et Féculents Bio"
128707,11,True,Sauce Tomates Cuisinées Bio,Le pot de 400g,Panzani,3.04,,7.6,,"Pâtes, Riz, Purées et Féculents Bio"
74582,5,True,Pois cassés BIO,le sachet de 500 g,"St Eloi Bio, une marque Intermarché",2.77,,5.54,,"Pâtes, Riz, Purées et Féculents Bio"
141757,2,True,Couscous Bio grain moyen,Le paquet de 800g,Ferrero,4.02,,5.03,,"Pâtes, Riz, Purées et Féculents Bio"
193083,13,True,Purée de tomates nature bio - Tomacouli,La brique de 265g,Panzani,1.4,,5.28,,"Pâtes, Riz, Purées et Féculents Bio"
107678,4,True,Lentilles verte Charente France BIO,la boîte de 500g,Paysans d'Ici,4.13,,8.26,,"Pâtes, Riz, Purées et Féculents Bio"
59662,6,True,Orge riz rouge lentilles repas express,le sachet de 250g,Céréal Bio,2.61,,10.44,,"Pâtes, Riz, Purées et Féculents Bio"
135370,5,True,Lentilles vertes BIO,le paquet de 500 g,Vivien Paille,3.58,,7.16,,"Pâtes, Riz, Purées et Féculents Bio"
72343,6,True,Orge pruneaux à la marocaine repas express,le sachet de 220g,Céréal Bio,2.96,,13.45,,"Pâtes, Riz, Purées et Féculents Bio"
93669,4,True,Blé & soja haricots rouges façon chili repas express,le sachet de 220g,Céréal Bio,3.0,,13.64,,"Pâtes, Riz, Purées et Féculents Bio"
160212,9,True,Dahl lentilles corail pois chiches repas express,le sachet de 220g,Céréal Bio,3.63,,16.5,,"Pâtes, Riz, Purées et Féculents Bio"
157911,5,True,Quinoa royal carotte jaune cumin repas express,le sachet de 220g,Céréal Bio,2.95,,13.41,,"Pâtes, Riz, Purées et Féculents Bio"
98372,2,True,Purée de tomates nature bio - Tomacouli,La brique de 500g,Panzani,2.07,,4.14,,"Pâtes, Riz, Purées et Féculents Bio"
74110,5,True,Lentilles vertes BIO,le sachet de 500 g,"St Eloi Bio, une marque Intermarché",2.66,,5.32,,"Pâtes, Riz, Purées et Féculents Bio"
213337,4,True,Ravioles légumes ricotta repas express,le sachet de 280g,Céréal Bio,3.92,,14.0,,"Pâtes, Riz, Purées et Féculents Bio"
208688,16,True,Double concentré de tomates BIO,le tube de 150 g,"Fiorini Bio, une marque Intermarché",1.36,,9.07,,"Pâtes, Riz, Purées et Féculents Bio"
159785,2,True,Riz teriyaki repas express,le sachet de 220g,Céréal Bio,3.68,,16.73,,"Pâtes, Riz, Purées et Féculents Bio"
7943,7,True,Quinoa croquant Equateur BIO,la boite de 500 g,Ethiquable,5.58,,11.16,,"Pâtes, Riz, Purées et Féculents Bio"
110361,0,True,Purée de tomates BIO,la bouteille de 560 g,Mutti,2.76,,4.93,,"Pâtes, Riz, Purées et Féculents Bio"
71546,0,True,Coulis de tomates BIO,la brique de 500 g,"St Eloi Bio, une marque Intermarché",1.96,,3.92,,"Pâtes, Riz, Purées et Féculents Bio"
41686,0,True,Boulgour BIO,le sachet de 500 g,"St Eloi Bio, une marque Intermarché",2.05,,4.1,,"Pâtes, Riz, Purées et Féculents Bio"
7274,0,True,étic - Spaghetti au quinoa tomate BIO,le paquet de 500 g,Jardin Bio étic,2.7,,5.4,,"Pâtes, Riz, Purées et Féculents Bio"
42697,0,True,étic - Double concentré de tomate BIO,le tube de 200 g,Jardin Bio étic,2.08,,10.4,,"Pâtes, Riz, Purées et Féculents Bio"
102556,4,True,Galette pommes de terres emmental,les 2 galettes de 100g - 200g,Céréal Bio,3.57,,17.85,,Conserves et Plats cuisinés Bio
53989,2,True,Lasagnes de légumes BIO,la barquette de 300 g,"Monique Ranou Bio, une marque Intermarché",2.64,,8.8,,Conserves et Plats cuisinés Bio
134543,1,True,Pois champignons lardons BIO,l'unité de 435g net égoutté,"St Eloi Bio, une marque Intermarché",5.2,,7.88,,Conserves et Plats cuisinés Bio
85489,4,True,Hachis parmentier BIO,la barquette de 300 g,"Monique Ranou Bio, une marque Intermarché",3.95,,13.17,,Conserves et Plats cuisinés Bio
102555,0,True,Galette petits pois courgette curry,les 2 galettes de 100g - 200g,Céréal Bio,3.8,,19.0,,Conserves et Plats cuisinés Bio
111477,15,True,Huile d'olive vierge extra BIO,la bouteille de 75 cl,Carapelli,15.01,,20.01,," Sels, Huiles, Épices et Condiments Bio"
31020,6,True,Huile d'olive vierge extra BIO,la bouteille de 75 cl,Puget,15.02,,20.03,," Sels, Huiles, Épices et Condiments Bio"
34990,22,True,Huile d'olive vierge extra BIO,la bouteille de 75 cl,"Bouton d’Or, une marque Intermarché",11.03,,14.71,," Sels, Huiles, Épices et Condiments Bio"
47547,4,True,Huile de Colza vierge BIO,la bouteille de 75 cl,"Bouton d’Or, une marque Intermarché",4.53,,6.04,," Sels, Huiles, Épices et Condiments Bio"
150682,5,True,Vinaigre de cidre BIO,la bouteille de 75 cl,"Bouton d'Or Bio, une marque Intermarché",2.09,,2.79,," Sels, Huiles, Épices et Condiments Bio"
47546,9,True,Huile de tournesol vierge extraite à froid BIO,la bouteille de 75 cl,"Bouton d’Or, une marque Intermarché",4.24,,5.65,," Sels, Huiles, Épices et Condiments Bio"
131591,7,True,Huile vierge de sésame BIO,la bouteille de 250 ml,"Regain Bio, une marque Intermarché",3.57,,14.28,," Sels, Huiles, Épices et Condiments Bio"
147844,4,True,Huile d'olive vierge extra de France BIO,la bouteille de 50 cl,"Bouton d'Or Bio, une marque Intermarché",14.22,,28.44,," Sels, Huiles, Épices et Condiments Bio"
58267,3,True,Vinaigre balsamique de Modène BIO,la bouteille de 50 cl,"Bouton d'Or Bio, une marque Intermarché",4.26,,8.52,," Sels, Huiles, Épices et Condiments Bio"
23698,12,True,Huile d'olive vierge extra biologique caractère,La brique d'1l,Soleou,18.4,,18.4,18.4," Sels, Huiles, Épices et Condiments Bio"
124601,1,True,Sel marin plantes et légumes frais BIO,la boite 275 g,Herbamare,4.58,,16.65,," Sels, Huiles, Épices et Condiments Bio"
112336,13,True,4 huiles vierges végétales BIO,la bouteille de 75 cl,"Bouton d'Or Bio, une marque Intermarché",5.02,,6.69,," Sels, Huiles, Épices et Condiments Bio"
171570,4,True,Cornichons extra-fins BIO,le bocal de 185g net égoutté,"Bouton d'Or Bio, une marque Intermarché",2.71,,15.06,," Sels, Huiles, Épices et Condiments Bio"
92809,11,True,Huile d'olive vierge extra BIO,la bouteille de 25 cl,Puget,5.3,,21.2,," Sels, Huiles, Épices et Condiments Bio"
160316,6,True,Huile vierge de noix de coco Bio,le bocal de 286g,La Tourangelle,7.6,,24.2,," Sels, Huiles, Épices et Condiments Bio"
128388,0,True,Huile vierge de noix de coco BIO,Le pot de 20cl,"Regain Bio, une marque Intermarché",2.73,,13.65,," Sels, Huiles, Épices et Condiments Bio"
135621,1,True,Soupe velouté de 6 légumes BIO,La bouteille de 75cl,Liebig,4.05,,5.4,,Soupes et Croûtons Bio
99020,3,True,Soupe velouté potiron et graines de courge BIO,La brique de 1l,Liebig,4.19,,4.19,,Soupes et Croûtons Bio
45084,13,True,Velouté légumes variés BIO,la brique de 1 l,"St Eloi Bio, une marque Intermarché",2.61,,2.61,,Soupes et Croûtons Bio
99019,5,True,Soupe mouliné de légumes BIO,Les 2 briques de 30cl - 60cl,Liebig,3.03,,5.05,,Soupes et Croûtons Bio
45083,2,True,Velouté tomates basilic BIO,la brique de 1 l,"St Eloi Bio, une marque Intermarché",2.54,,2.54,,Soupes et Croûtons Bio
198294,5,True,Soupe velouté de potiron BIO,Les 2 briques de 30cl - 60cl,Liebig,3.86,,6.43,,Soupes et Croûtons Bio
101095,3,True,Mouliné de légumes variés du potager BIO,la brique de 1 l,Knorr,4.15,,4.15,,Soupes et Croûtons Bio
146980,4,True,Soupe velouté de légumes du soleil BIO,Les 2 briques de 30cl - 60cl,Liebig,4.0,,6.67,,Soupes et Croûtons Bio
99774,2,True,Soupe mouliné de légumes BIO,La brique de 1l,Liebig,3.49,,3.49,,Soupes et Croûtons Bio
138513,9,True,Soupe d'antan aux légumes verts Bio,les 2 briques de 30cl - 60cl,La Potagère,3.17,,5.28,,Soupes et Croûtons Bio
139638,7,True,Velouté gourmand duo butternut et potimarron BIO,Les 2 briques de 30cl - 60cl,La Potagère,3.21,,5.35,,Soupes et Croûtons Bio
101019,3,True,Mouliné de légumes variés du potager BIO,"la brique de 0,5 l",Knorr,3.03,,6.06,,Soupes et Croûtons Bio
101018,10,True,Velouté de légumes du potager BIO,"la brique de 0,3 l",Knorr,2.24,,7.47,,Soupes et Croûtons Bio
140762,0,True,Soupe velouté potiron et carottes BIO,La bouteille de 75cl,Liebig,3.96,,5.28,,Soupes et Croûtons Bio
101017,0,True,Velouté de légumes du potager à la crème fraîche BIO,la brique de 1 l,Knorr,4.14,,4.14,,Soupes et Croûtons Bio
110965,0,True,Soupe 7 légumes BIO,la bouteille de 48 cl,Marcel Bio,5.2,,11.56,,Soupes et Croûtons Bio
110960,0,True,Soupe Butternut patate douce BIO,la bouteille de 48 cl,Marcel Bio,5.41,,11.27,,Soupes et Croûtons Bio
101009,0,True,Mouliné de tomates oignons et pointe d'herbes BIO,la brique de 1 l,Knorr,4.14,,4.14,,Soupes et Croûtons Bio
162541,0,True,Soupe panais pomme noisette Bio,la bouteille de 48cl,Marcel Bio,5.14,,10.71,,Soupes et Croûtons Bio
52842,17,True,Spaghetti BIO,le paquet de 500 g,"Fiorini Bio, une marque Intermarché",0.86,,1.72,,"Pâtes, Riz, Purée et Féculents"
52841,14,True,Coquillettes BIO,le paquet de 500 g,"Fiorini Bio, une marque Intermarché",0.86,,1.72,,"Pâtes, Riz, Purée et Féculents"
14580,16,True,Lentilles blondes,la boite de 500 g,"St Eloi, une marque Intermarché",2.14,,4.28,,"Pâtes, Riz, Purée et Féculents"
2240,8,True,Lentilles vertes,la boite de 500 g,"St Eloi, une marque Intermarché",1.64,,3.28,,"Pâtes, Riz, Purée et Féculents"
44098,7,True,Cocos blancs,la boite de 500 g,"St Eloi, une marque Intermarché",2.84,,5.68,,"Pâtes, Riz, Purée et Féculents"
1231,17,True,Flageolets verts,la boite de 500 g,"St Eloi, une marque Intermarché",4.68,,9.36,,"Pâtes, Riz, Purée et Féculents"
38301,11,True,Nouilles japonaises précuites Ramen assaisonnement bœuf,le sachet de 360 g,Tanoshi,2.69,3.82,10.61,,"Pâtes, Riz, Purée et Féculents"
38903,1,True,Nouilles japonaises saveur poulet Teriyaki,le pot de 65g,Tanoshi,1.38,1.96,30.15,,"Pâtes, Riz, Purée et Féculents"
49548,4,True,Nouilles instantanées Soba Classic,le pot de 90 g,Nissin,2.36,,26.22,,"Pâtes, Riz, Purée et Féculents"
61081,2,True,Nouilles instantanées Soba Teriyaki,le pot de 90 g,Nissin,2.36,,26.22,,"Pâtes, Riz, Purée et Féculents"
71883,3,True,"Nouilles Japonaises en cup, crevettes",le pot de 63 g,Nissin,1.79,,28.41,,"Pâtes, Riz, Purée et Féculents"
28730,36,True,Capellini,le paquet de 500 g,"Fiorini, une marque Intermarché",1.07,,2.14,,"Pâtes, Riz, Purée et Féculents"
4463,21,True,Pâte spaghetti,le paquet de 500 g,"Fiorini, une marque Intermarché",0.77,,1.54,,"Pâtes, Riz, Purée et Féculents"
29694,18,True,Pâtes linguine,le paquet de 500 g,"Fiorini, une marque Intermarché",1.2,,2.4,,"Pâtes, Riz, Purée et Féculents"
29693,23,True,Pâtes spaghettoni,le paquet de 500 g,"Fiorini, une marque Intermarché",1.05,,2.1,,"Pâtes, Riz, Purée et Féculents"
4627,8,True,Pâtes tagliatelles,le paquet de 500 g,"Fiorini, une marque Intermarché",1.53,,3.06,,"Pâtes, Riz, Purée et Féculents"
4464,12,True,Spaghetti,le paquet de 1 kg,"Fiorini, une marque Intermarché",1.79,,1.79,,"Pâtes, Riz, Purée et Féculents"
67675,5,True,Pâtes Fettuccine - Qualité pâte fraiche,le sachet de 400g,Panzani,2.14,,5.35,,"Pâtes, Riz, Purée et Féculents"
2251,5,True,Pâtes Spaghetti,Le paquet de 500g,Panzani,0.92,,1.84,,"Pâtes, Riz, Purée et Féculents"
36576,6,True,Pâtes Spaghetti,Le paquet de 1kg,Panzani,2.15,2.22,2.15,,"Pâtes, Riz, Purée et Féculents"
14609,8,True,Pâtes Spaghetti plat,Le paquet de 500g,Panzani,1.3,,2.6,,"Pâtes, Riz, Purée et Féculents"
14612,7,True,Pâtes Tagliatelle,Le paquet de 500g,Panzani,1.94,,3.88,,"Pâtes, Riz, Purée et Féculents"
67674,11,True,Pâtes Tagliatelle - Qualité pâte fraiche,le sachet de 400g,Panzani,2.12,,5.3,,"Pâtes, Riz, Purée et Féculents"
178334,21,True,Pâtes Bucatini grandi - Collezione,le paquet de 500g,Barilla,2.66,,5.32,,"Pâtes, Riz, Purée et Féculents"
19672,12,True,Pâtes Capellini n°1,le paquet de 1kg,Barilla,2.49,,2.49,,"Pâtes, Riz, Purée et Féculents"
6112,16,True,Pâtes capellini n°1,le paquet de 500g,Barilla,1.29,,2.58,,"Pâtes, Riz, Purée et Féculents"
30535,18,True,Pâtes Linguine - Collezione,le paquet de 500g,Barilla,1.36,,2.72,,"Pâtes, Riz, Purée et Féculents"
238448,12,True,Pâtes premium Linguine Al Bronzo,le paquet 500g,Barilla,2.35,,4.7,,"Pâtes, Riz, Purée et Féculents"
19669,10,True,Pâtes Spaghetti n°5,le paquet de 1kg,Barilla,2.24,,2.24,,"Pâtes, Riz, Purée et Féculents"
4465,18,True,Pâtes Spaghetti n°5,le paquet de 500g,Barilla,1.19,,2.38,,"Pâtes, Riz, Purée et Féculents"
38038,15,True,Pâtes spaghettini n°3,le paquet de 500g,Barilla,1.31,,2.62,,"Pâtes, Riz, Purée et Féculents"
70317,7,True,Pâtes Spaghettoni n°7,le paquet de 1kg,Barilla,2.37,,2.37,,"Pâtes, Riz, Purée et Féculents"
4468,21,True,Pâtes spaghettoni n°7,le paquet de 500g,Barilla,1.26,,2.52,,"Pâtes, Riz, Purée et Féculents"
33191,6,True,Pâtes Tagliatelle - Collezione,le paquet de 500g,Barilla,2.07,,4.14,,"Pâtes, Riz, Purée et Féculents"
178333,1,True,Pâtes Tagliatelle aux œufs - Collezione,le paquet de 450g,Barilla,2.86,,6.36,,"Pâtes, Riz, Purée et Féculents"
82638,14,True,Tagliatelles à l'ancienne BIO,le paquet de 250 g,"Fiorini Bio, une marque Intermarché",1.95,,7.8,,"Pâtes, Riz, Purée et Féculents"
95611,9,True,Pâte Linguine n°13,Le paquet de 500 g,Rummo,2.43,,4.86,,"Pâtes, Riz, Purée et Féculents"
159609,17,True,Pâtes Fettuce IGP,Le sachet de 500g,Garofalo,2.36,,4.72,,"Pâtes, Riz, Purée et Féculents"
70534,24,True,Pâtes Linguine,Le sachet de 500g,Garofalo,2.45,,4.9,,"Pâtes, Riz, Purée et Féculents"
135444,18,True,Pâtes mafalde,Le sachet de 500g,Garofalo,2.41,,4.82,2.41,"Pâtes, Riz, Purée et Féculents"
70497,12,True,Spaghetti,Le sachet de 500g,Garofalo,2.58,,5.16,,"Pâtes, Riz, Purée et Féculents"
176288,11,True,Spaghetto quadrato,le paquet de 500g,La Molisana,1.96,,3.92,,"Pâtes, Riz, Purée et Féculents"
26634,15,True,Pâtes linguine n°7,le paquet de 500g,De Cecco,2.11,,4.22,,"Pâtes, Riz, Purée et Féculents"
22470,3,True,Spaghetti n°12,Le paquet de 500g,De Cecco,2.1,,4.2,,"Pâtes, Riz, Purée et Féculents"
136600,5,True,Bon & Bon - Torsades 100% lentilles corail,le paquet de 250 g,"St Eloi, une marque Intermarché",3.29,,13.16,,"Pâtes, Riz, Purée et Féculents"
397,7,True,Coquillettes,le paquet de 1 kg,"Fiorini, une marque Intermarché",1.39,,1.39,,"Pâtes, Riz, Purée et Féculents"
209403,26,True,Coquillettes blé complet,le paquet de 500 g,"Fiorini, une marque Intermarché",1.49,,2.98,,"Pâtes, Riz, Purée et Féculents"
2489,4,True,Macaroni,le paquet de 1 kg,"Fiorini, une marque Intermarché",1.76,,1.76,,"Pâtes, Riz, Purée et Féculents"
83806,5,True,Penne Rigate,le paquet de 1 kg,"Fiorini, une marque Intermarché",2.08,,2.08,,"Pâtes, Riz, Purée et Féculents"
1437,18,True,Pâte gansettes,le paquet de 500 g,"Fiorini, une marque Intermarché",1.26,,2.52,,"Pâtes, Riz, Purée et Féculents"
2488,19,True,Pâte macaroni,le paquet de 500 g,"Fiorini, une marque Intermarché",0.9,,1.8,,"Pâtes, Riz, Purée et Féculents"
3306,10,True,Pâte penne Rigate,le paquet de 500 g,"Fiorini, une marque Intermarché",0.88,,1.76,,"Pâtes, Riz, Purée et Féculents"
4834,28,True,Pâte torti,le paquet de 500 g,"Fiorini, une marque Intermarché",0.77,,1.54,,"Pâtes, Riz, Purée et Féculents"
29696,12,True,Pâtes coquillages,le paquet de 500 g,"Fiorini, une marque Intermarché",1.4,,2.8,,"Pâtes, Riz, Purée et Féculents"
399,14,True,Pâtes coquillettes,le paquet de 500 g,"Fiorini, une marque Intermarché",0.75,,1.5,,"Pâtes, Riz, Purée et Féculents"
32907,1,True,Pâtes farfalles,le paquet de 1 kg,"Fiorini, une marque Intermarché",1.69,,1.69,,"Pâtes, Riz, Purée et Féculents"
1110,8,True,Pâtes farfalles,le paquet de 500 g,"Fiorini, une marque Intermarché",1.1,,2.2,,"Pâtes, Riz, Purée et Féculents"
29697,22,True,Pâtes fusilli,le paquet de 500 g,"Fiorini, une marque Intermarché",0.96,,1.92,,"Pâtes, Riz, Purée et Féculents"
175040,38,True,Pâtes Les Corolles,le paquet de 400 g,"Fiorini, une marque Intermarché",1.48,,3.7,,"Pâtes, Riz, Purée et Féculents"
175039,12,True,Pâtes Les Rigatoni,le paquet de 400 g,"Fiorini, une marque Intermarché",1.48,,3.7,,"Pâtes, Riz, Purée et Féculents"
32083,1,True,Pâtes nouilles,le paquet de 1 kg,"Fiorini, une marque Intermarché",1.76,,1.76,,"Pâtes, Riz, Purée et Féculents"
17380,6,True,Pâtes pipe Rigate,le paquet de 500 g,"Fiorini, une marque Intermarché",1.16,,2.32,,"Pâtes, Riz, Purée et Féculents"
