productId,available,name,size_value,brand,price_eur,price_per_kg_eur,main_category
155542,True,Zero - Soda au cola sans sucres,les 6 canettes de 330 ml,Coca-Cola,3.96,2.0,Boissons
111904,True,Zero - Soda au cola sans sucres,"les 6 bouteilles de 1,25 l",Coca-Cola,10.1,1.35,Boissons
160348,True,Zero - Soda au cola sans sucres,les 12 canettes de 330 ml,Coca-Cola,7.84,1.98,Boissons
23377,True,Zero - Soda au cola sans sucres,les 4 bouteilles de 500 ml,Coca-Cola,3.67,1.84,Boissons
111905,True,Zéro - Soda au cola sans sucres,"la bouteille de 1,75 l",Coca-Cola,2.03,1.16,Boissons
89380,True,Zéro - Soda au cola sans sucres sans caféine,"la bouteille de 1,25 l",Coca-Cola,1.97,1.58,Boissons
26966,True,Soda au cola zéro,"la bouteille de 1,5 l","Look, une marque Intermarché",0.5,0.33,Boissons
122587,True,Soda au cola Zéro,la bouteille de 2 l,"Look, une marque Intermarché",0.6,0.3,Boissons
85878,True,Soda Cola zéro,la bouteille de 1 l,"Look, une marque Intermarché",0.55,0.55,Boissons
53102,True,Soda cola zéro sucres,les 6 canettes de 33 cl,"Look, une marque Intermarché",2.39,1.21,Boissons
229455,True,Cola zéro sucre,les 6 canettes de 33cl - 198cl,Pepsi,3.56,1.8,Boissons
111606,True,Max - Soda au cola zéro sucres,la bouteille de 1 l,Pepsi,1.37,1.37,Boissons
88209,True,Zéro - Soda au cola sans sucres,La bouteille de 2l,Pepsi,1.96,0.98,Boissons
269,True,Soda au cola light,"la bouteille de 1,5 l","Look, une marque Intermarché",1.0,0.67,Boissons
109472,True,Zéro - Soda au cola sans sucres,"La bouteille de 1,5l",Pepsi,1.24,0.83,Boissons
127351,True,Cherry - Soda au cola saveur cerise,"la bouteille de 1,25 l",Coca-Cola,1.93,1.54,Boissons
46926,True,Soda Cola saveur cerise,"la bouteille de 1,5 l","Look, une marque Intermarché",1.25,0.83,Boissons
146705,True,Soda cola réduit en calories,"la bouteille de 1,5l",Dr Pepper,3.11,2.07,Boissons
6281,True,Soda Cola,les 6 canettes de 33cl - 198cl,"Look, une marque Intermarché",1.75,0.88,Boissons
269,True,Soda au cola light,"la bouteille de 1,5 l","Look, une marque Intermarché",1.0,0.67,Boissons
109472,True,Zéro - Soda au cola sans sucres,"La bouteille de 1,5l",Pepsi,1.24,0.83,Boissons
229657,True,Mini soda au cola sans sucres,"les 6 canettes de 20cl - 1,2l",Coca-Cola,4.34,3.62,Boissons
155542,True,Zero - Soda au cola sans sucres,les 6 canettes de 330 ml,Coca-Cola,3.96,2.0,Boissons
111904,True,Zero - Soda au cola sans sucres,"les 6 bouteilles de 1,25 l",Coca-Cola,10.1,1.35,Boissons
160348,True,Zero - Soda au cola sans sucres,les 12 canettes de 330 ml,Coca-Cola,7.84,1.98,Boissons
23377,True,Zero - Soda au cola sans sucres,les 4 bouteilles de 500 ml,Coca-Cola,3.67,1.84,Boissons
111905,True,Zéro - Soda au cola sans sucres,"la bouteille de 1,75 l",Coca-Cola,2.03,1.16,Boissons
89380,True,Zéro - Soda au cola sans sucres sans caféine,"la bouteille de 1,25 l",Coca-Cola,1.97,1.58,Boissons
26966,True,Soda au cola zéro,"la bouteille de 1,5 l","Look, une marque Intermarché",0.5,0.33,Boissons
122587,True,Soda au cola Zéro,la bouteille de 2 l,"Look, une marque Intermarché",0.6,0.3,Boissons
85878,True,Soda Cola zéro,la bouteille de 1 l,"Look, une marque Intermarché",0.55,0.55,Boissons
53102,True,Soda cola zéro sucres,les 6 canettes de 33 cl,"Look, une marque Intermarché",2.39,1.21,Boissons
229455,True,Cola zéro sucre,les 6 canettes de 33cl - 198cl,Pepsi,3.56,1.8,Boissons
111606,True,Max - Soda au cola zéro sucres,la bouteille de 1 l,Pepsi,1.37,1.37,Boissons
88209,True,Zéro - Soda au cola sans sucres,La bouteille de 2l,Pepsi,1.96,0.98,Boissons
127351,True,Cherry - Soda au cola saveur cerise,"la bouteille de 1,25 l",Coca-Cola,1.93,1.54,Boissons
46926,True,Soda Cola saveur cerise,"la bouteille de 1,5 l","Look, une marque Intermarché",1.25,0.83,Boissons
3071,True,Boisson Fun avec du jus d'orange,"la bouteille de 1,5 l","Look, une marque Intermarché",0.85,0.57,Boissons
18734,True,Boisson saveur agrumes,"la bouteille de 1,5 l","Look, une marque Intermarché",1.59,1.06,Boissons
77125,True,Soda Intense saveur citron,"la bouteille de 1,5 l","Look, une marque Intermarché",1.58,1.05,Boissons
85877,True,Soda Pulp orange,la bouteille de 1 l,"Look, une marque Intermarché",1.15,1.15,Boissons
10825,True,Soda Pulp Zéro orange,"la bouteille de 1,5 l","Look, une marque Intermarché",1.67,1.11,Boissons
4048,True,Soda rouge à l'orange sanguine,"la bouteille de 1,5l",Orangina,2.47,1.65,Boissons
239638,True,Soda à l'orange,"la bouteille de 1,5l",Orangina,1.89,1.26,Boissons
239632,True,Soda à l'orange,"les 6 boîtes de 33cl - 1,98l",Orangina,4.56,2.3,Boissons
66029,True,Soda à l'orange,la bouteille de 1l,Orangina,1.98,1.98,Boissons
33987,True,Soda à l'orange,"les 6 bouteilles de 25cl - 1,5l",Orangina,4.82,3.21,Boissons
66016,True,Soda à l'orange,les 6 canettes de 33cl - 198cl,Orangina,4.56,2.3,Boissons
54456,True,Soda à l'orange,la bouteille de 50cl,Orangina,1.4,2.8,Boissons
209453,True,Soda agrumes,"la bouteille de 1,5l",Schweppes,1.73,1.15,Boissons
93155,True,Soda agrumes,les 6 canettes de 33cl - 198cl,Schweppes,4.48,2.26,Boissons
66694,True,Soda agrumes,la bouteille de 1l,Schweppes,2.04,2.04,Boissons
53411,True,Soda agrumes,la bouteille de 50cl,Schweppes,1.64,3.28,Boissons
66709,True,Soda saveur citron & citron vert,la bouteille de 1l,Schweppes,2.26,1.51,Boissons
128384,True,Soda Zero agrumes,la bouteille de 1l,Schweppes,2.0,2.0,Boissons
128555,True,Soda Zero agrumes,la bouteille de 50cl,Schweppes,1.49,2.98,Boissons
195330,True,Soda citron frappé,"la bouteille de 1,25l",Fanta,1.97,1.58,Boissons
181367,True,Soda orange,"La bouteille de 1,25l",Fanta,1.49,1.19,Boissons
92985,True,Boisson gazeuse aux extraits de citron & citron vert,"la bouteille d'1,5L",7up,1.48,0.99,Boissons
2235,True,Soda citron,"la bouteille de 1,5l",Gini,2.24,1.49,Boissons
66273,True,Boisson Lemon Lime Zéro,"la bouteille de 1,5 l","Look, une marque Intermarché",1.38,0.92,Boissons
3771,True,Boisson Pulp orange,"la bouteille de 1,5 l","Look, une marque Intermarché",1.03,0.69,Boissons
18703,True,Diabolo grenadine,"la bouteille de 1,5 l","Look, une marque Intermarché",1.55,1.03,Boissons
2368,True,Soda Lemon Lime,"la bouteille de 1,5 l","Look, une marque Intermarché",0.73,0.49,Boissons
102654,True,Soda Indian Tonic,la bouteille de 1l,Schweppes,2.06,2.06,Boissons
26286,True,Soda Pomm' aux saveurs de 4 pommes,"la bouteille de 1,5l",Schweppes,2.42,1.61,Boissons
2233,True,Soda Zero saveur citron & citron vert,la bouteille de 1.5l,Schweppes,2.11,1.41,Boissons
209737,True,Spritz - Soda saveur Spritz non alcoolisé,la bouteille de 1l,Schweppes,2.2,2.2,Boissons
230808,True,Diabolo menthe,la bouteille de 1l,Lorina,2.9,2.9,Epicerie-Sucrée
4390,True,Soda Ginger Ale aux extraits naturels de gingembre,"la bouteille de 1,5l",Canada Dry,2.33,1.55,Boissons
176266,True,Boisson pétillante ginger lemon Bio,la bouteille de 1l,Captain Kombucha,5.48,5.48,Boissons
146705,True,Soda cola réduit en calories,"la bouteille de 1,5l",Dr Pepper,3.11,2.07,Boissons
16997,True,Soda à la menthe,"la bouteille de 1,5l",Ricqles,2.48,1.65,Boissons
49317,True,Soda Zéro saveur agrumes,"la bouteille de 1,5 l","Look, une marque Intermarché",0.74,0.49,Boissons
67319,True,Soda Zéro saveur framboise,"la bouteille de 1,5 l","Look, une marque Intermarché",1.91,1.27,Boissons
80719,True,Soda à l'orange sans sucres,"la bouteille de 1,5l",Orangina,2.12,1.41,Boissons
93153,True,Soda agrumes Zero,les 6 canettes de 33cl - 198cl,Schweppes,4.3,2.17,Boissons
209738,True,Soda agrumes Zero,"la bouteille de 1,5l",Schweppes,2.24,1.49,Boissons
5837,True,Soda zéro sucres,"la bouteille d'1,5L",7up,1.6,1.07,Boissons
19763,True,Soda Fun avec du jus de citron,"la bouteille de 1,5 l","Look, une marque Intermarché",1.32,0.88,Boissons
181185,True,Boisson pétillante au jus de cranberry,La bouteille de 1l,Ocean Spray,2.27,2.27,Boissons
3071,True,Boisson Fun avec du jus d'orange,"la bouteille de 1,5 l","Look, une marque Intermarché",0.85,0.57,Boissons
18734,True,Boisson saveur agrumes,"la bouteille de 1,5 l","Look, une marque Intermarché",1.59,1.06,Boissons
77125,True,Soda Intense saveur citron,"la bouteille de 1,5 l","Look, une marque Intermarché",1.58,1.05,Boissons
85877,True,Soda Pulp orange,la bouteille de 1 l,"Look, une marque Intermarché",1.15,1.15,Boissons
10825,True,Soda Pulp Zéro orange,"la bouteille de 1,5 l","Look, une marque Intermarché",1.67,1.11,Boissons
4048,True,Soda rouge à l'orange sanguine,"la bouteille de 1,5l",Orangina,2.47,1.65,Boissons
239638,True,Soda à l'orange,"la bouteille de 1,5l",Orangina,1.89,1.26,Boissons
239632,True,Soda à l'orange,"les 6 boîtes de 33cl - 1,98l",Orangina,4.56,2.3,Boissons
66029,True,Soda à l'orange,la bouteille de 1l,Orangina,1.98,1.98,Boissons
33987,True,Soda à l'orange,"les 6 bouteilles de 25cl - 1,5l",Orangina,4.82,3.21,Boissons
66016,True,Soda à l'orange,les 6 canettes de 33cl - 198cl,Orangina,4.56,2.3,Boissons
54456,True,Soda à l'orange,la bouteille de 50cl,Orangina,1.4,2.8,Boissons
209453,True,Soda agrumes,"la bouteille de 1,5l",Schweppes,1.73,1.15,Boissons
93155,True,Soda agrumes,les 6 canettes de 33cl - 198cl,Schweppes,4.48,2.26,Boissons
66694,True,Soda agrumes,la bouteille de 1l,Schweppes,2.04,2.04,Boissons
53411,True,Soda agrumes,la bouteille de 50cl,Schweppes,1.64,3.28,Boissons
66709,True,Soda saveur citron & citron vert,la bouteille de 1l,Schweppes,2.26,1.51,Boissons
128384,True,Soda Zero agrumes,la bouteille de 1l,Schweppes,2.0,2.0,Boissons
128555,True,Soda Zero agrumes,la bouteille de 50cl,Schweppes,1.49,2.98,Boissons
195330,True,Soda citron frappé,"la bouteille de 1,25l",Fanta,1.97,1.58,Boissons
181367,True,Soda orange,"La bouteille de 1,25l",Fanta,1.49,1.19,Boissons
92985,True,Boisson gazeuse aux extraits de citron & citron vert,"la bouteille d'1,5L",7up,1.48,0.99,Boissons
2235,True,Soda citron,"la bouteille de 1,5l",Gini,2.24,1.49,Boissons
19763,True,Soda Fun avec du jus de citron,"la bouteille de 1,5 l","Look, une marque Intermarché",1.32,0.88,Boissons
66273,True,Boisson Lemon Lime Zéro,"la bouteille de 1,5 l","Look, une marque Intermarché",1.38,0.92,Boissons
3771,True,Boisson Pulp orange,"la bouteille de 1,5 l","Look, une marque Intermarché",1.03,0.69,Boissons
18703,True,Diabolo grenadine,"la bouteille de 1,5 l","Look, une marque Intermarché",1.55,1.03,Boissons
2368,True,Soda Lemon Lime,"la bouteille de 1,5 l","Look, une marque Intermarché",0.73,0.49,Boissons
102654,True,Soda Indian Tonic,la bouteille de 1l,Schweppes,2.06,2.06,Boissons
26286,True,Soda Pomm' aux saveurs de 4 pommes,"la bouteille de 1,5l",Schweppes,2.42,1.61,Boissons
2233,True,Soda Zero saveur citron & citron vert,la bouteille de 1.5l,Schweppes,2.11,1.41,Boissons
209737,True,Spritz - Soda saveur Spritz non alcoolisé,la bouteille de 1l,Schweppes,2.2,2.2,Boissons
230808,True,Diabolo menthe,la bouteille de 1l,Lorina,2.9,2.9,Epicerie-Sucrée
4390,True,Soda Ginger Ale aux extraits naturels de gingembre,"la bouteille de 1,5l",Canada Dry,2.33,1.55,Boissons
176266,True,Boisson pétillante ginger lemon Bio,la bouteille de 1l,Captain Kombucha,5.48,5.48,Boissons
146705,True,Soda cola réduit en calories,"la bouteille de 1,5l",Dr Pepper,3.11,2.07,Boissons
16997,True,Soda à la menthe,"la bouteille de 1,5l",Ricqles,2.48,1.65,Boissons
181185,True,Boisson pétillante au jus de cranberry,La bouteille de 1l,Ocean Spray,2.27,2.27,Boissons
49317,True,Soda Zéro saveur agrumes,"la bouteille de 1,5 l","Look, une marque Intermarché",0.74,0.49,Boissons
67319,True,Soda Zéro saveur framboise,"la bouteille de 1,5 l","Look, une marque Intermarché",1.91,1.27,Boissons
80719,True,Soda à l'orange sans sucres,"la bouteille de 1,5l",Orangina,2.12,1.41,Boissons
93153,True,Soda agrumes Zero,les 6 canettes de 33cl - 198cl,Schweppes,4.3,2.17,Boissons
209738,True,Soda agrumes Zero,"la bouteille de 1,5l",Schweppes,2.24,1.49,Boissons
5837,True,Soda zéro sucres,"la bouteille d'1,5L",7up,1.6,1.07,Boissons
235163,True,Limonade artisanale,la bouteille de 1l,"Itinéraire de nos Régions, une marque Intermarché",3.0,3.0,Boissons
2370,True,Limonade,"la bouteille de 1,5 l","Look, une marque Intermarché",0.72,0.48,Boissons
2371,True,Limonade,les 4 bouteilles de 50 cl - 2L,"Look, une marque Intermarché",3.29,1.65,Boissons
18745,True,Limonade Zéro,"la bouteille de 1,5 l","Look, une marque Intermarché",0.59,0.39,Boissons
27552,True,Limonade artisanale arôme citron,la bouteille de 1l,Lorina,3.65,3.65,Boissons
30531,True,Limonade artisanale BIO,"la bouteille de 1,25l",Lorina,2.89,2.31,Boissons
213186,True,Limonade artisanale L'Originale,"les 4 bouteilles de 33cl - 1,32l",Lorina,3.89,2.95,Boissons
180803,True,Limonade finement pétillante aux arômes naturels citron-citron vert-agrumes,"La bouteille de 1,25l",Lorina,1.66,1.33,Boissons
229454,True,Boisson saveur citron et citron vert zéro,les 6 cannettes de 33cl - 198cl,7up,4.01,2.03,Boissons
229557,True,Soda saveur mojito,"la bouteille de 1,5l",7up,1.81,1.21,Boissons
228561,True,Boisson gazeuse aux arômes naturels de citron & citron vert,"la bouteille de 1,25l",Sprite,1.4,1.12,Boissons
180790,True,Soda arômes naturels citron-citron vert,"Les 6 canettes de 33cl - 1,98l",Sprite,3.96,2.0,Boissons
39542,True,Limonade BIO,la bouteille de 1 l,"Look Bio, une marque Intermarché",1.16,1.16,Boissons
187992,True,Limonade BIO,la bouteille de 330 ml,Tact,2.2,6.67,Boissons
35638,True,Limonade artisanale,"la bouteille de 1,25 l",Lorina,2.78,2.22,Boissons
46899,True,Boisson gazéifiée Tonic Zero,"la bouteille de 1,5 l","Look, une marque Intermarché",1.16,0.77,Boissons
18699,True,Soda Tonic,"la bouteille de 1,5 l","Look, une marque Intermarché",0.79,0.53,Boissons
161567,True,Ginger beer - Soda saveur Ginger non alcoolisé,la bouteille de 1l,Schweppes,2.28,2.28,Boissons
93154,True,Soda Indian Tonic,les 6 canettes de 33cl - 198cl,Schweppes,4.78,2.41,Boissons
209454,True,Soda Indian Tonic,"la bouteille de 1,5l",Schweppes,2.15,1.43,Boissons
34977,True,Soda Indian Tonic,les 4 bouteilles de 50cl - 2l,Schweppes,4.97,2.49,Boissons
12281,True,Soda Indian Tonic Zero,"la bouteille de 1,5l",Schweppes,2.23,1.49,Boissons
185918,True,Sélection Premium Mixers Soda - Ginger beer et piment,la bouteille de 45cl,Schweppes,3.72,8.27,Boissons
185372,True,Sélection Premium Mixers Soda - Hibiscus,la bouteille de 45cl,Schweppes,3.61,8.02,Boissons
230555,True,Virgin Tonic - Soda saveur Virgin Tonic non alcoolisé,la bouteille de 1l,Schweppes,2.09,2.09,Boissons
164049,True,Boisson Ginger Beer,la bouteille de 50cl,fever tree,3.42,6.84,Boissons
161987,True,Tonic Water,la bouteille de 50cl,fever tree,3.29,6.58,Boissons
35726,True,Soda Indian Tonic,les 12 canettes de 15cl - 180cl,Schweppes,6.4,3.56,Boissons
230514,True,Mini soda au cola goût original,"Les 6 canettes de 20cl - 1,2l",Coca-Cola,4.44,3.7,Boissons
155548,True,Soda au cola goût original,les 6 canettes de 330 ml,Coca-Cola,3.77,1.9,Boissons
229657,True,Mini soda au cola sans sucres,"les 6 canettes de 20cl - 1,2l",Coca-Cola,4.34,3.62,Boissons
155542,True,Zero - Soda au cola sans sucres,les 6 canettes de 330 ml,Coca-Cola,3.96,2.0,Boissons
160348,True,Zero - Soda au cola sans sucres,les 12 canettes de 330 ml,Coca-Cola,7.84,1.98,Boissons
53102,True,Soda cola zéro sucres,les 6 canettes de 33 cl,"Look, une marque Intermarché",2.39,1.21,Boissons
229455,True,Cola zéro sucre,les 6 canettes de 33cl - 198cl,Pepsi,3.56,1.8,Boissons
66016,True,Soda à l'orange,les 6 canettes de 33cl - 198cl,Orangina,4.56,2.3,Boissons
93155,True,Soda agrumes,les 6 canettes de 33cl - 198cl,Schweppes,4.48,2.26,Boissons
93153,True,Soda agrumes Zero,les 6 canettes de 33cl - 198cl,Schweppes,4.3,2.17,Boissons
180790,True,Soda arômes naturels citron-citron vert,"Les 6 canettes de 33cl - 1,98l",Sprite,3.96,2.0,Boissons
93154,True,Soda Indian Tonic,les 6 canettes de 33cl - 198cl,Schweppes,4.78,2.41,Boissons
6281,True,Soda Cola,les 6 canettes de 33cl - 198cl,"Look, une marque Intermarché",1.75,0.88,Boissons
35726,True,Soda Indian Tonic,les 12 canettes de 15cl - 180cl,Schweppes,6.4,3.56,Boissons
185418,True,Ice Tea - thé glacé saveur pêche,"la bouteille de 1,5l",Oasis,2.24,1.49,Boissons
209543,True,Ice Tea - Boisson thé saveur pêche,"La bouteille de 1,75l",Lipton,2.48,1.42,Boissons
14569,True,Boisson Iced Tea saveur pêche,"la bouteille de 1,5 l","Look, une marque Intermarché",1.25,0.83,Boissons
102000,True,Boisson thé noir glacé saveur pêche intense,"la bouteille de 1,25 l",Fuzetea,1.88,1.5,Boissons
19765,True,Boisson Iced Tea Zéro saveur pêche,"la bouteille de 1,5 l","Look, une marque Intermarché",1.25,0.83,Boissons
209512,True,Ice Tea - Boisson thé saveur pêche,"La bouteille de 1,25l",Lipton,1.59,1.27,Boissons
229452,True,Ice tea saveur pêche,les 6 canettes de 33cl - 198cl,Lipton,4.2,2.12,Boissons
212115,True,Ice Tea - thé glacé saveur framboise cassis,"la bouteille de 1,5l",Oasis,2.29,1.53,Boissons
1754,True,Boisson Ice Tea saveur pêche,la bouteille de 2 l,"Look, une marque Intermarché",1.53,0.77,Boissons
228262,True,Boisson thé noir glacé saveur pêche intense,"La bouteille de 1,75l",Fuzetea,2.39,1.37,Boissons
209513,True,Ice Tea Zéro - Boisson thé sans sucres saveur pêche,"La bouteille de 1,25l",Lipton,2.06,1.65,Boissons
177626,True,Thé infusé glacé menthe,"la bouteille de 1,2l",May Tea,2.52,2.1,Boissons
177625,True,Thé infusé glacé pêche,"la bouteille de 1,2l",May Tea,2.5,2.08,Boissons
49381,True,Boisson Iced Tea saveur mangue,"la bouteille de 1,5 l","Look, une marque Intermarché",1.49,0.99,Boissons
209516,True,Ice tea - Boisson thé vert saveur citron vert menthe,"La bouteille de 1,25l",Lipton,2.22,1.78,Boissons
209542,True,Ice tea - Boisson thé saveur framboise,"La bouteille de 1,25l",Lipton,2.23,1.78,Boissons
64551,True,Ice Tea - Boisson gazeuse thé saveur citron,"La bouteille de 1,5l",Lipton,2.34,1.56,Boissons
209514,True,Ice Tea - Boisson thé saveur citron citron vert,"La bouteille de 1,25l",Lipton,2.23,1.78,Boissons
229819,True,Ice Tea - Thé glacé pétillant pêche,"la bouteille de 1,25l",Lipton,2.14,1.71,Boissons
177628,True,Thé infusé glacé framboise,"la bouteille de 1,2l",May Tea,2.45,2.04,Boissons
229453,True,Ice tea zéro saveur pêche,les 6 canettes de 33cl - 198cl,Lipton,4.62,2.33,Boissons
209704,True,Ice Tea - thé glacé saveur pêche,les 6 canettes de 33cl - 198cl,Oasis,4.42,2.23,Boissons
209518,True,Ice Tea - Boisson au thé vert saveur pêche blanche,"la bouteille de 1,25l",Lipton,2.4,1.92,Boissons
71430,True,Boisson Iced Tea saveur pêche,la bouteille de 1 l,"Look, une marque Intermarché",1.33,1.33,Boissons
229820,True,Ice Tea - Thé glacé pétillant citron citron vert,"la bouteille de 1,25l",Lipton,2.12,1.7,Boissons
177627,True,Thé infusé glacé citron,"la bouteille de 1,2l",May Tea,2.58,2.15,Boissons
209515,True,Ice Tea - Boisson au thé saveur pêche abricot,"la bouteille de 1,25l",Lipton,2.24,1.79,Boissons
60689,True,Lipton - Ice Tea - Boisson thé saveur pêche,La bouteille de 50cl,Lipton,1.44,2.88,Boissons
60883,True,Ice Tea - Boisson thé saveur pêche,Les 4 bouteilles de 50cl - 2l,Lipton,5.14,2.57,Boissons
108040,True,Thé infusé saveur pêche,la bouteille de 1 l,"Look, une marque Intermarché",1.14,1.14,Boissons
225980,True,Boisson infusion de menthe saveur frais menthe,la bouteille de 1 l,"Cotterley, une marque Intermarché",1.26,1.26,Boissons
89598,True,Thé infusé saveur menthe,la bouteille de 1 l,"Look, une marque Intermarché",1.14,1.14,Boissons
75991,True,Thé glacé saveur pêche,"la bouteille de 1,5 l",Breizh,2.15,1.43,Boissons
159171,True,Thé glacé vert citron fleur de sureau BIO,la brique de 1l,Infusion,3.05,3.05,Boissons
188000,True,Thé glacé infusé thé blanc myrtille BIO,la bouteille de 1 l,Infusion,3.26,3.26,Boissons
217823,True,Infusion citronnade BIO,La brique de 1L,Infusion,3.17,3.17,Boissons
235477,True,Boisson au thé glacé saveur pêche,la bouteille de 50cl ,Naruto,1.92,3.84,Boissons
233614,True,Citronnade infusée citron citron vert BIO,La brique de 330ml,Infusion,2.03,6.15,Boissons
233613,True,Thé glacé thé noir pêche BIO,La brique de 330ml,Infusion,2.03,6.15,Boissons
230556,True,Ice Tea - thé glacé saveur mangue passion,"la bouteille de 1,5l",Oasis,2.22,1.48,Boissons
209596,True,Ice Tea - thé glacé saveur pêche,la bouteille de 50cl,Oasis,1.61,3.22,Boissons
185418,True,Ice Tea - thé glacé saveur pêche,"la bouteille de 1,5l",Oasis,2.24,1.49,Boissons
209543,True,Ice Tea - Boisson thé saveur pêche,"La bouteille de 1,75l",Lipton,2.48,1.42,Boissons
14569,True,Boisson Iced Tea saveur pêche,"la bouteille de 1,5 l","Look, une marque Intermarché",1.25,0.83,Boissons
102000,True,Boisson thé noir glacé saveur pêche intense,"la bouteille de 1,25 l",Fuzetea,1.88,1.5,Boissons
19765,True,Boisson Iced Tea Zéro saveur pêche,"la bouteille de 1,5 l","Look, une marque Intermarché",1.25,0.83,Boissons
209512,True,Ice Tea - Boisson thé saveur pêche,"La bouteille de 1,25l",Lipton,1.59,1.27,Boissons
229452,True,Ice tea saveur pêche,les 6 canettes de 33cl - 198cl,Lipton,4.2,2.12,Boissons
1754,True,Boisson Ice Tea saveur pêche,la bouteille de 2 l,"Look, une marque Intermarché",1.53,0.77,Boissons
228262,True,Boisson thé noir glacé saveur pêche intense,"La bouteille de 1,75l",Fuzetea,2.39,1.37,Boissons
209513,True,Ice Tea Zéro - Boisson thé sans sucres saveur pêche,"La bouteille de 1,25l",Lipton,2.06,1.65,Boissons
177625,True,Thé infusé glacé pêche,"la bouteille de 1,2l",May Tea,2.5,2.08,Boissons
229819,True,Ice Tea - Thé glacé pétillant pêche,"la bouteille de 1,25l",Lipton,2.14,1.71,Boissons
229453,True,Ice tea zéro saveur pêche,les 6 canettes de 33cl - 198cl,Lipton,4.62,2.33,Boissons
209704,True,Ice Tea - thé glacé saveur pêche,les 6 canettes de 33cl - 198cl,Oasis,4.42,2.23,Boissons
209518,True,Ice Tea - Boisson au thé vert saveur pêche blanche,"la bouteille de 1,25l",Lipton,2.4,1.92,Boissons
71430,True,Boisson Iced Tea saveur pêche,la bouteille de 1 l,"Look, une marque Intermarché",1.33,1.33,Boissons
209515,True,Ice Tea - Boisson au thé saveur pêche abricot,"la bouteille de 1,25l",Lipton,2.24,1.79,Boissons
60689,True,Lipton - Ice Tea - Boisson thé saveur pêche,La bouteille de 50cl,Lipton,1.44,2.88,Boissons
60883,True,Ice Tea - Boisson thé saveur pêche,Les 4 bouteilles de 50cl - 2l,Lipton,5.14,2.57,Boissons
108040,True,Thé infusé saveur pêche,la bouteille de 1 l,"Look, une marque Intermarché",1.14,1.14,Boissons
75991,True,Thé glacé saveur pêche,"la bouteille de 1,5 l",Breizh,2.15,1.43,Boissons
235477,True,Boisson au thé glacé saveur pêche,la bouteille de 50cl ,Naruto,1.92,3.84,Boissons
233613,True,Thé glacé thé noir pêche BIO,La brique de 330ml,Infusion,2.03,6.15,Boissons
209596,True,Ice Tea - thé glacé saveur pêche,la bouteille de 50cl,Oasis,1.61,3.22,Boissons
188000,True,Thé glacé infusé thé blanc myrtille BIO,la bouteille de 1 l,Infusion,3.26,3.26,Boissons
49381,True,Boisson Iced Tea saveur mangue,"la bouteille de 1,5 l","Look, une marque Intermarché",1.49,0.99,Boissons
230556,True,Ice Tea - thé glacé saveur mangue passion,"la bouteille de 1,5l",Oasis,2.22,1.48,Boissons
190476,True,Boisson energisante taurine allégée en sucres,La cannette de 250ml,I have no limit,0.8,3.2,Boissons
77029,True,Boisson énergisante caféine/taurine/vitamines,la bouteille de 1 l,Crazy Tiger,2.27,2.27,Boissons
35734,True,Boisson énergisante,la canette de 473ml,Red Bull,1.99,4.21,Boissons
41870,True,Boisson énergisante goût myrtille,la canette de 25 cl,Red Bull,1.45,5.8,Boissons
178953,True,Boisson énergisante goût abricot-fraise,la canette de 250ml,Red Bull,1.6,6.4,Boissons
178952,True,Boisson énergisante goût fruit du dragon,la canette de 250ml,Red Bull,1.51,6.04,Boissons
149000,True,Boisson énergisante goût pastèque,la canette de 250ml,Red Bull,1.57,6.28,Boissons
16990,True,Boisson énergisante,la boite de 250ml,Red Bull,1.05,4.2,Boissons
15057,True,Boisson énergisante,les 4 canettes de 250ml - 1l,Red Bull,5.04,5.04,Boissons
149001,True,Boisson énergisante goût coco-açaï,la canette de 250ml,Red Bull,1.52,6.08,Boissons
128331,True,Boisson énergisante Juiced Mango Loco,la canette de 500 ml,Monster Energy,2.02,4.04,Boissons
15817,True,Boisson énergisante,la canette de 355ml,Red Bull,1.79,5.04,Boissons
76314,True,Boisson énergisante,"Les 4 canettes de 35,5cl - 1,4L",Red Bull,7.15,5.04,Boissons
167781,True,Boisson énergisante original,La canette de 50cl,Rockstar,1.51,3.02,Boissons
18193,True,Boisson pour le sport goût Ice Storm,la bouteille de 50 cl,Powerade,1.84,3.68,Boissons
167782,True,Boisson énergisante saveur tropical goyave,La canette de 50cl,Rockstar,1.81,3.62,Boissons
15819,True,Boisson énergisante sans sucre,la canette de 25cl,Red Bull,1.37,5.48,Boissons
54425,True,Boisson énergisante sans sucres,les 4 boites de 250 ml - 1L,Red Bull,4.98,4.98,Boissons
208178,True,Boisson énergisante saveur fraise citron vert,La canette de 50cl,Rockstar,1.67,3.34,Boissons
208121,True,Boisson énergisante saveur pastèque kiwi,La canette de 50cl,Rockstar,1.69,3.38,Boissons
153742,True,Boisson sport saveur fruits rouges,la bouteille de 50cl,Heroic sport,1.63,3.26,Boissons
153741,True,Boisson sport saveur citron vert et menthe,la bouteille de 50cl,Heroic sport,1.61,3.22,Boissons
240402,True,Boisson énergisante gingembre,la canette de 25cl,Brio Maté,1.86,7.44,Boissons
240401,True,Boisson énergisante - Original Maté,la canette de 25cl,Brio Maté,1.85,7.4,Boissons
240400,True,Boisson énergisante menthe citron,la canette de 25cl,Brio Maté,1.86,7.44,Boissons
